Frame,LK_Dots,HS_Avg_Magnitude,Farneback_Avg_Magnitude,GMM_Foreground_Pixels,FD_Foreground_Pixels,Index_Finger_Angle,Middle_Finger_Angle,Ring_Finger_Angle,Pinky_Angle,Gesture,GMM_Time,FD_Time
1,30,0.50261307,0.83591443,2073600,38028,,,,,Unknown,0.02700638771057129,0.006001472473144531
2,30,0.43109512,0.7078272,147954,34863,,,,,Unknown,0.025005817413330078,0.0050013065338134766
3,30,0.3835307,0.61822486,120430,30813,,,,,Unknown,0.024005413055419922,0.005001068115234375
4,30,0.36774328,0.59731674,109273,29964,,,,,Unknown,0.024005413055419922,0.006001472473144531
5,30,0.3860907,0.59697133,99708,30127,,,,,Unknown,0.025005817413330078,0.0050013065338134766
6,30,0.34719366,0.60488695,96992,30091,,,,,Unknown,0.024005889892578125,0.0050008296966552734
7,30,0.35398632,0.64900076,99240,30573,,,,,Unknown,0.024006128311157227,0.005000591278076172
8,30,0.3812263,0.6852211,107288,32378,,,,,Unknown,0.023005008697509766,0.0050013065338134766
9,30,0.38342768,0.67897296,112896,33426,,,,,Unknown,0.02500605583190918,0.0050008296966552734
10,30,0.36927992,0.6641712,115221,33575,,,,,Unknown,0.025005578994750977,0.0050013065338134766
11,30,0.4020978,0.63948673,158527,33389,,,,,Unknown,0.025005340576171875,0.00500178337097168
12,30,0.3914815,0.6699707,177887,35474,,,,,Unknown,0.02500605583190918,0.0050013065338134766
13,30,0.3847331,0.6798879,170880,36690,,,,,Unknown,0.025006532669067383,0.005000591278076172
14,30,0.37070522,0.69077265,142893,35066,,,,,Unknown,0.026005983352661133,0.0040013790130615234
15,30,0.45425594,0.692878,131731,32112,,,,,Unknown,0.025005340576171875,0.005002021789550781
16,30,0.3820109,0.64255637,141965,28062,,,,,Unknown,0.024006128311157227,0.0050008296966552734
17,30,0.31456771,0.55503815,144356,24101,,,,,Unknown,0.025004863739013672,0.005001068115234375
18,30,0.31003043,0.5022151,129299,20761,,,,,Unknown,0.02500605583190918,0.00500035285949707
19,30,0.2982994,0.4625774,113521,16335,,,,,Unknown,0.02400517463684082,0.0050013065338134766
20,30,0.2633719,0.3886214,95338,11453,,,,,Unknown,0.025005340576171875,0.0040013790130615234
21,30,0.22824141,0.3001213,90682,7153,,,,,Unknown,0.024005889892578125,0.005001068115234375
22,30,0.21685752,0.26533625,76304,4265,,,,,Unknown,0.024005651473999023,0.005001068115234375
23,30,0.209858,0.2560719,57796,3526,,,,,Unknown,0.025005817413330078,0.005001068115234375
24,30,0.20512816,0.25593066,48370,3172,,,,,Unknown,0.026006460189819336,0.005000591278076172
25,30,0.2064723,0.26269877,46825,3027,,,,,Unknown,0.024004697799682617,0.0050013065338134766
26,30,0.20418431,0.24768783,49597,2739,,,,,Unknown,0.025004863739013672,0.005001544952392578
27,30,0.20744047,0.24921452,49147,2522,,,,,Unknown,0.02400517463684082,0.0050013065338134766
28,30,0.2042104,0.24724984,48049,2349,,,,,Unknown,0.024005413055419922,0.0050013065338134766
29,30,0.20012893,0.23318744,45869,1851,,,,,Unknown,0.026005983352661133,0.0050013065338134766
30,30,0.34494033,0.22679812,46732,1845,,,,,Unknown,0.02500629425048828,0.005001068115234375
31,30,0.1975098,0.24421121,39559,2187,,,,,Unknown,0.024005651473999023,0.005002021789550781
32,30,0.2017735,0.23901643,35338,2512,,,,,Unknown,0.025005578994750977,0.00400090217590332
33,30,0.20143375,0.24560897,34612,3040,,,,,Unknown,0.025005102157592773,0.0050013065338134766
34,30,0.20415153,0.25541484,36927,3414,,,,,Unknown,0.024005651473999023,0.005001068115234375
35,30,0.2061311,0.26583442,40940,3735,,,,,Unknown,0.023005247116088867,0.0050013065338134766
36,30,0.21463276,0.2811575,45060,4056,,,,,Unknown,0.02600574493408203,0.005002021789550781
37,30,0.21871735,0.29015023,47915,4511,,,,,Unknown,0.025005817413330078,0.0050008296966552734
38,30,0.22376537,0.305868,49024,5062,,,,,Unknown,0.024005889892578125,0.005002021789550781
39,30,0.21601872,0.29555735,49327,4955,,,,,Unknown,0.025006532669067383,0.00500035285949707
40,30,0.21137379,0.29599434,48717,4957,,,,,Unknown,0.023005247116088867,0.005001068115234375
41,30,0.2272807,0.31706554,48213,6331,,,,,Unknown,0.024005651473999023,0.005001068115234375
42,30,0.24923606,0.4002411,52412,9746,,,,,Unknown,0.024005651473999023,0.00600123405456543
43,30,0.3102711,0.44947648,62790,19225,,,,,Unknown,0.024005889892578125,0.00500178337097168
44,30,0.3847529,0.6251722,84504,36408,,,,,Unknown,0.025006771087646484,0.0050008296966552734
45,30,0.49731478,0.78335387,103512,56945,,,,,Unknown,0.02500629425048828,0.0050013065338134766
46,30,0.5309582,0.5606172,109101,63977,154.47830166287338,168.44267810921676,176.32427152532287,161.54572926602154,Four,0.025005817413330078,0.00500178337097168
47,30,0.48110196,0.61550766,116509,59030,125.20267760879005,133.23408363967826,144.94238878324575,176.84503405674297,Four,0.02600717544555664,0.004999876022338867
48,30,0.431669,0.6629458,123633,51272,125.85393338722204,119.36854186068636,110.74340355825333,158.26524665054623,Unknown,0.025005102157592773,0.0050008296966552734
49,30,0.44495958,0.71724945,131792,44875,126.53427955265138,99.46094605795238,82.48958323906005,92.48995109563786,Unknown,0.02400493621826172,0.0050008296966552734
50,30,0.4437281,0.77607876,140594,44916,141.92855506954925,55.67819505094745,41.373974848730406,13.649252936806217,One,0.025004863739013672,0.00500178337097168
51,30,0.46927688,0.71132743,148356,45917,135.00805839410714,50.655639713203904,40.90431287403616,8.767474391471698,One,0.025005817413330078,0.00500035285949707
52,30,0.5027387,0.9272201,152638,46151,138.02707085223156,42.31875258820241,29.255351111341614,3.253849435803579,One,0.025005817413330078,0.0050008296966552734
53,30,0.49436095,0.7651679,157112,43419,140.0993778067203,39.91087632535525,26.025939232694757,1.68736193882126,One,0.024005889892578125,0.0050008296966552734
54,30,0.4795549,0.87796897,157654,39252,127.45984283869477,51.43898208158615,31.74695710215773,7.5235293141892265,One,0.024005413055419922,0.0050008296966552734
55,30,0.45548096,0.84207,159769,34739,124.91206022183303,52.35011956952945,33.2626949729667,9.515387292088386,One,0.025005817413330078,0.005001068115234375
56,30,0.42232332,0.7211666,162169,30170,129.06263922030098,51.577218814899716,32.59084774382535,13.951964458419084,One,0.02400517463684082,0.0050008296966552734
57,30,0.3858776,0.64984584,164481,25548,111.86641874083426,56.90231730495362,36.01932224935504,17.141508540257664,Unknown,0.024006128311157227,0.0050013065338134766
58,30,0.36240944,0.622045,168421,22307,107.63873411318143,61.00921435515653,38.33282208113161,22.80094015729351,Unknown,0.025005340576171875,0.0050013065338134766
59,30,0.33378857,0.5948779,171970,20587,95.09335606030791,61.15011290436698,38.04432810005705,17.277325217544035,Unknown,0.024005889892578125,0.00600123405456543
60,30,0.46349624,0.56540936,181750,18823,85.85538513976593,62.582190711201086,41.74194388748094,16.390934840288605,Unknown,0.023005008697509766,0.006001472473144531
61,30,0.30665642,0.5913976,178241,17783,81.55758989072766,58.44437044302052,40.43443672064207,13.382540218831076,Unknown,0.02400517463684082,0.0050013065338134766
62,30,0.32776996,0.5671524,180238,18244,81.67555418207404,57.15502514943865,38.46846962820247,10.798106757701454,Unknown,0.02400493621826172,0.005001068115234375
63,30,0.32276517,0.55847895,181803,18605,83.15020945396263,51.45927697979249,32.313708983682304,3.5283258533786426,Unknown,0.02500605583190918,0.0050013065338134766
64,30,0.3156805,0.554955,186283,18136,75.69822987609135,48.963136485039264,30.9429571573553,1.162148823988886,Unknown,0.024006366729736328,0.0050013065338134766
65,30,0.31413248,0.55554897,189804,17889,77.41217692389544,46.08476330851236,26.5650713978601,1.7321919637237697,Unknown,0.024005413055419922,0.005001544952392578
66,30,0.31110513,0.547662,192459,18107,68.4906920395739,38.53511967089261,19.651076956298844,8.247700283186314,Unknown,0.02500605583190918,0.0050013065338134766
67,30,0.30748627,0.5611809,193739,18293,59.698850775853764,31.395912363995812,10.666645120293422,14.221087328855692,Fist,0.024005413055419922,0.00600123405456543
68,30,0.29710796,0.5387997,190646,16498,72.75572951742903,25.294900748841215,5.126280941075506,13.973639982173255,Unknown,0.02500629425048828,0.004000186920166016
69,30,0.28158557,0.4847874,187530,14255,75.13738396037219,24.795680357464967,4.237660583026696,16.086642944010542,Unknown,0.02500605583190918,0.005001068115234375
70,30,0.26449364,0.4297571,183129,11306,72.13425746014448,19.899754102294157,0.25188873476142115,20.0399783131701,Unknown,0.024005413055419922,0.0050013065338134766
71,30,0.2422064,0.36244732,176676,8205,121.10329522464907,17.613049459240862,1.5722972803921187,22.81166740382484,One,0.024005889892578125,0.006001710891723633
72,30,0.23606601,0.33216238,169345,6213,132.80447865693316,10.994634112203585,4.969891425258207,25.054874870880106,One,0.025005102157592773,0.0050013065338134766
73,30,0.21945779,0.31443948,161507,4707,151.94397882145327,7.701205180116724,6.542901419832451,27.500783755923962,One,0.025005578994750977,0.005001068115234375
74,30,0.21402083,0.31652158,152814,4639,141.04408770862344,3.9624144163417183,8.905466746360982,31.29938549666117,One,0.02500605583190918,0.0050008296966552734
75,30,0.20914795,0.30276534,143979,4768,135.23422025043018,3.074189028603013,8.189278609300331,28.32353423126203,One,0.025005340576171875,0.0050013065338134766
76,30,0.2932851,0.3102362,142706,4366,147.68641886972668,2.489508525487952,8.397088583324425,28.550947445601143,One,0.024004697799682617,0.0050008296966552734
77,30,0.21131279,0.29333147,130425,3642,142.86460440545565,4.107637326706994,6.477681684413332,26.82634353007855,One,0.024005413055419922,0.005001068115234375
78,30,0.20669776,0.27843034,120461,3655,144.89116242994487,3.12583620269119,6.109515115540729,24.31120984569543,One,0.024004697799682617,0.00600123405456543
79,30,0.26214987,0.28916556,122174,4369,88.00781304476662,5.95335034341448,6.523094971574858,23.599909042279023,Unknown,0.024005651473999023,0.005001068115234375
80,30,0.21658553,0.27930674,111556,4947,89.81975662001174,7.931080111716215,6.31713173630003,25.585847646205604,Unknown,0.02500605583190918,0.0050008296966552734
81,30,0.2125806,0.27557728,105475,5076,85.11877299419453,4.345881558356454,8.855870461254975,26.61138513630025,Unknown,0.025005817413330078,0.005001068115234375
82,30,0.21944602,0.29265365,101746,5094,114.04207473823561,5.285719644650117,7.967649015609807,26.48642143430503,Unknown,0.024005651473999023,0.00600123405456543
83,30,0.21797276,0.28995407,98867,4860,87.04680011275099,4.497321460656021,9.066947593019954,27.81650362088054,Unknown,0.02500605583190918,0.00500178337097168
84,30,0.2565015,0.27788287,103711,4255,132.11047478917683,4.460870212332149,8.493714502988542,28.350398288267897,One,0.026005983352661133,0.0050008296966552734
85,30,0.2096522,0.25714388,96747,3252,128.5075279431234,3.620122639318309,8.205319467409192,26.459112312628804,One,0.02500605583190918,0.0050013065338134766
86,30,0.19478256,0.23763965,92598,2517,124.06226835412654,3.4195375826096677,9.171272002930701,28.342155667003286,One,0.024006128311157227,0.006001710891723633
87,30,0.23878168,0.24150689,100326,2102,148.86793633254865,3.0918803814258737,9.752685947682437,30.165943717487675,One,0.02400517463684082,0.006001472473144531
88,30,0.20031376,0.2313036,93868,1945,146.65823154875966,1.2777543912637206,10.57945707953147,30.37859235529097,One,0.024005889892578125,0.005001544952392578
89,30,0.18754786,0.21416077,89488,1726,133.53168149730158,2.6733675057829993,9.655227915205012,29.419598478882214,One,0.024005889892578125,0.0050008296966552734
90,30,0.36359715,0.22606188,95054,1949,146.97411966147504,0.17823126548131338,12.164942077162102,31.05120197216372,One,0.024005651473999023,0.0050013065338134766
91,30,0.22995311,0.24086013,91644,1524,150.07629439489327,0.776931317372839,12.579496878220906,31.674288815255697,One,0.024005889892578125,0.00500035285949707
92,30,0.22855668,0.21296081,97587,1212,154.12759141425897,1.5854141219477398,13.173874361537484,33.36395234385974,One,0.02600574493408203,0.005001068115234375
93,30,0.23306781,0.20384738,111646,921,152.5602020630211,4.029519864163095,14.423351722389878,33.50692167646391,One,0.025005340576171875,0.005001544952392578
94,30,0.20206988,0.19391875,120179,771,155.79463234506883,1.9154712999006147,13.86609460153656,33.835687400355326,One,0.02500605583190918,0.0050008296966552734
95,30,0.20320293,0.19680364,100530,730,153.01683664706653,4.81748044526939,15.01027187756972,32.99516701927535,One,0.025005578994750977,0.0050013065338134766
96,30,0.21500789,0.20469175,88621,778,153.6033465658705,1.0378174681199985,12.071056720806263,32.56428779319037,One,0.024005889892578125,0.0050013065338134766
97,30,0.19644548,0.19633473,81652,974,148.48213272983628,0.18583715225578526,10.525249434987796,28.875091915059286,One,0.02400493621826172,0.0050008296966552734
98,30,0.19920619,0.20124422,78522,994,138.51845886981874,1.2624882192861635,10.65635960734568,28.438375564185424,One,0.02300405502319336,0.00500178337097168
99,30,0.19485389,0.2115244,76028,1117,145.49135891755688,0.4211431560717391,10.959983685948481,29.140877212628716,One,0.025005817413330078,0.005001068115234375
100,30,0.18934669,0.21562164,74276,1445,125.78976304657753,1.6365693711263491,9.787686548222373,27.277405594441106,One,0.02500605583190918,0.005001068115234375
101,30,0.18775506,0.22189638,72802,1669,99.24622699730956,4.064795356899216,8.02973822030727,24.80461858148595,Unknown,0.02500605583190918,0.005001068115234375
102,30,0.24708879,0.22708417,77166,1739,108.2046224606168,4.183490908510642,8.335409546714093,25.753540672570846,Unknown,0.025005578994750977,0.0050008296966552734
103,30,0.22960031,0.20330012,81154,1533,140.85015603465095,2.761290916150344,8.741471501310361,27.897576779656234,One,0.02400517463684082,0.0050008296966552734
104,30,0.18705922,0.20651773,75879,1171,129.49817503592715,3.934933802654743,7.2869867890539,24.740120930073473,One,0.02500605583190918,0.0050013065338134766
105,30,0.20998387,0.1998849,81124,1245,144.02710403370216,4.012619951445451,7.353420670488291,26.985469128179428,One,0.024004697799682617,0.005001544952392578
106,30,0.2245066,0.20596021,88765,1548,151.9294027633354,6.358512856362301,6.007615662927223,26.24088662594559,One,0.02400517463684082,0.005001068115234375
107,30,0.20605691,0.2124237,95098,1819,146.82910649689003,12.81974703058101,0.7501131129054693,20.19000983773441,One,0.025005102157592773,0.00500178337097168
108,30,0.2109089,0.22725454,82026,2405,149.0155584482183,17.51968523522645,1.6269916744098984,16.782361538327326,One,0.024005889892578125,0.0050013065338134766
109,30,0.20856956,0.24847974,86799,3260,146.49096917813918,22.072815456688957,6.966582161542867,10.145395951699541,One,0.02400517463684082,0.0050013065338134766
110,30,0.2240308,0.2655261,93807,4234,124.70549415606972,27.841612637351737,14.998349158096232,0.6432229739795501,One,0.02400517463684082,0.005001544952392578
111,30,0.23811202,0.28072688,80996,4979,87.2017298637282,37.03012437888085,25.500335840645217,8.608647082794842,Unknown,0.026005983352661133,0.00400090217590332
112,30,0.23838826,0.2921919,75505,5405,119.5240614992196,41.55085266151409,30.423947860938227,13.307246758499389,Unknown,0.02500605583190918,0.005002260208129883
113,30,0.23616101,0.30814096,75234,6613,121.90270182070304,45.42115791553397,34.08173454364479,16.737716367886655,One,0.02500605583190918,0.0050008296966552734
114,30,0.24783354,0.33365327,76835,8089,113.75855881643835,52.15106362923159,38.19377976612354,19.100729223258256,Unknown,0.025005340576171875,0.0050013065338134766
115,30,0.28662807,0.3721162,86018,9568,124.10513017673944,52.8084376970877,37.50061072031921,20.583187111856606,One,0.02500629425048828,0.0050008296966552734
116,30,0.25755125,0.39502987,89375,10983,127.13955214438971,55.91887993708171,39.880007274523564,23.462829525252616,One,0.024006128311157227,0.00500178337097168
117,30,0.27478996,0.41663402,94562,12134,128.37170354237603,56.75711842674095,39.47936223079245,23.364598624582428,One,0.024005651473999023,0.00500178337097168
118,30,0.28682625,0.43561924,102456,13489,127.94006256617575,53.78491846861566,37.076254244953745,21.341051791884496,One,0.025005578994750977,0.00500178337097168
119,30,0.28675953,0.4628396,109928,14338,107.83894220597358,51.302143265010955,33.79339696354685,20.63439668284042,Unknown,0.025005817413330078,0.005001068115234375
120,30,0.46059695,0.5043646,122695,16088,105.05633614454108,43.79045051466692,25.347401819079167,15.324099822953448,Unknown,0.02500629425048828,0.005001544952392578
121,30,0.32450375,0.57831794,128337,18868,111.8397980189357,39.79820441732123,24.111660360036478,15.700970925878968,Unknown,0.025005817413330078,0.005001544952392578
122,30,0.3478458,0.60170597,139023,21611,135.05280129511672,35.93770610342516,23.25509678087244,13.283092677797775,One,0.02600574493408203,0.005001544952392578
123,30,0.3666771,0.6237294,148610,24641,140.64595518588277,31.760283657801086,21.405003502866307,9.7892936642822,One,0.025005817413330078,0.00500178337097168
124,30,0.38457116,0.683798,158226,27210,151.76552729011286,37.33446908789933,23.12329234634663,9.329031627247572,One,0.025006532669067383,0.00500035285949707
125,30,0.40828833,0.7458673,165091,28964,155.1591419201387,29.19027677207029,17.074367319822244,2.436138079256485,One,0.025005817413330078,0.005000591278076172
126,30,0.41187033,0.79997987,176661,32181,151.7446033723582,21.145224704782837,12.549350026775501,6.684905158411603,One,0.02700638771057129,0.0050008296966552734
127,30,0.40050367,0.7109786,191112,30963,159.50078348013034,18.586157550168316,8.543233853309651,10.920352908608605,One,0.024005889892578125,0.005000591278076172
128,30,0.40802643,0.7436637,198133,32410,163.62931266879508,9.8912840649277,3.5575076722780814,12.55387928271862,One,0.02500605583190918,0.004000425338745117
129,30,0.3934584,0.7657192,198206,32274,165.8188154306079,4.1723417044056434,2.6689675840834575,16.046977446292725,One,0.024005651473999023,0.005001068115234375
130,30,0.3780067,0.76270044,193569,32690,167.207920100999,6.909049500072426,0.7529336225903653,14.89666001495002,One,0.024005651473999023,0.0050013065338134766
131,30,0.43216044,0.7383702,191055,32110,170.29484787357407,0.3011551241872505,10.601144770497253,22.577580620035913,One,0.025005340576171875,0.00500178337097168
132,30,0.41582492,0.79592973,193596,33237,169.51066787340324,1.454456258345107,8.507310319557488,21.66688611670716,One,0.025005578994750977,0.0050013065338134766
133,30,0.3795518,0.8141856,189372,33102,167.22075577480928,3.103513672320226,7.858818804818674,26.335101776433774,One,0.024004697799682617,0.0050013065338134766
134,30,0.37672666,0.80637527,183198,31891,165.88193253842144,3.319955754551303,11.559412501822827,30.147393661394506,One,0.024005413055419922,0.00600123405456543
135,30,0.3865322,0.66825515,182709,34365,169.6282199179531,9.641115247154392,4.1176040996522545,17.028044642598676,One,0.026005983352661133,0.00400090217590332
136,30,0.39035386,0.6649562,183664,37426,168.34307880349803,8.59240793432957,0.0962434546668169,9.863311287707024,One,0.025005340576171875,0.005001544952392578
137,30,0.39890137,0.67746466,185804,40315,169.384386749005,13.215095375271938,0.8128336724227675,9.05513939538745,One,0.025005817413330078,0.005001544952392578
138,30,0.4312222,0.74193525,189963,42476,167.3556778840852,18.259584079674458,3.5985139165888445,6.662622969509748,One,0.02400517463684082,0.0050008296966552734
139,28,0.46259966,0.59027267,184292,39232,175.0661904177185,23.918859203561542,3.9440878149967804,5.148687615644826,One,0.024004459381103516,0.006001710891723633
140,28,0.39959916,0.51987916,167037,31206,173.56226532265288,175.59558520794343,19.291833181228046,33.70879381790732,Unknown,0.025005817413330078,0.00500178337097168
141,28,0.40685472,0.5085479,137411,31476,171.9933527684803,175.72694278644445,163.29244689472137,154.43100450837915,Four,0.024002790451049805,0.0050013065338134766
142,28,0.36670825,0.54924417,122539,24997,,,,,Unknown,0.024005413055419922,0.005001068115234375
143,28,0.29112625,0.44331074,110473,11685,,,,,Unknown,0.024005413055419922,0.0050013065338134766
144,28,0.2325177,0.30713397,103065,5040,,,,,Unknown,0.024004459381103516,0.006001949310302734
145,28,0.20954998,0.27308437,99756,4235,,,,,Unknown,0.02600574493408203,0.004000663757324219
146,28,0.21023814,0.2932327,99055,5370,,,,,Unknown,0.02400493621826172,0.005001544952392578
147,28,0.21157044,0.2884071,99928,5508,,,,,Unknown,0.024003028869628906,0.0050013065338134766
148,28,0.22709277,0.3098006,101525,6004,,,,,Unknown,0.024002552032470703,0.0050008296966552734
149,28,0.24471907,0.36340702,103631,9205,,,,,Unknown,0.02500629425048828,0.0050008296966552734
150,28,0.40465462,0.3978724,114998,10502,,,,,Unknown,0.025005578994750977,0.005001068115234375
151,28,0.2511607,0.41735914,109002,9643,,,,,Unknown,0.025005817413330078,0.005001068115234375
152,28,0.26802707,0.39801556,111862,9475,,,,,Unknown,0.024006128311157227,0.005000591278076172
153,28,0.2601464,0.38348848,115948,9937,,,,,Unknown,0.025003671646118164,0.0050008296966552734
154,28,0.26338315,0.3891783,121307,10800,,,,,Unknown,0.024006366729736328,0.00500035285949707
155,28,0.27318332,0.3919915,125363,11107,,,,,Unknown,0.025005817413330078,0.0050013065338134766
156,28,0.27332726,0.41470587,131509,11485,,,,,Unknown,0.026006698608398438,0.0050008296966552734
157,28,0.2775,0.4318353,139910,11652,,,,,Unknown,0.025005578994750977,0.0050013065338134766
158,28,0.28381705,0.4348268,147329,11459,,,,,Unknown,0.025005817413330078,0.0050013065338134766
159,28,0.28332904,0.43058017,157753,11100,,,,,Unknown,0.025005578994750977,0.005000591278076172
160,28,0.2834195,0.4289852,169669,11162,,,,,Unknown,0.025005817413330078,0.0050008296966552734
161,28,0.2745335,0.41500095,183482,10115,,,,,Unknown,0.025004863739013672,0.006001710891723633
162,28,0.27116555,0.4057328,197365,9776,,,,,Unknown,0.025005578994750977,0.006000995635986328
163,28,0.2618004,0.39084145,211026,9541,,,,,Unknown,0.026006221771240234,0.00500035285949707
164,28,0.26427093,0.41043308,225084,10672,,,,,Unknown,0.026006460189819336,0.005001544952392578
165,28,0.2546304,0.3933312,237410,9849,,,,,Unknown,0.026006698608398438,0.0050008296966552734
166,28,0.24460119,0.37377644,247729,8756,,,,,Unknown,0.025005817413330078,0.00600123405456543
167,28,0.2360229,0.35881203,256748,7527,,,,,Unknown,0.025005340576171875,0.005001068115234375
168,28,0.4311379,0.34258905,279376,6273,,,,,Unknown,0.025006532669067383,0.005000591278076172
169,28,0.23891209,0.31300095,288679,5788,,,,,Unknown,0.026006221771240234,0.00400090217590332
170,28,0.23461565,0.2750647,300394,5339,,,,,Unknown,0.02400517463684082,0.0050013065338134766
171,28,0.23835602,0.27363202,312906,4472,,,,,Unknown,0.024005651473999023,0.0050013065338134766
172,28,0.18015262,0.245888,313195,3295,,,,,Unknown,0.024004697799682617,0.00500178337097168
173,28,0.1779389,0.2403418,313605,2306,,,,,Unknown,0.025003671646118164,0.0050013065338134766
174,28,0.2071234,0.24587317,314229,2043,,,,,Unknown,0.024005651473999023,0.00600123405456543
175,28,0.18290858,0.24286324,312322,1964,,,,,Unknown,0.02500605583190918,0.005001068115234375
176,28,0.18869978,0.2366424,310311,1817,,,,,Unknown,0.02600574493408203,0.0050008296966552734
177,28,0.1897731,0.24739037,307122,2038,,,,,Unknown,0.02600550651550293,0.005002260208129883
178,28,0.18564384,0.2346745,302969,1836,,,,,Unknown,0.026006221771240234,0.0050008296966552734
179,28,0.17962405,0.22632529,299859,1863,,,,,Unknown,0.024004697799682617,0.0050013065338134766
180,28,0.35441586,0.23989458,298599,1359,,,,,Unknown,0.025005817413330078,0.005001068115234375
181,28,0.21472219,0.28979385,288251,1779,,,,,Unknown,0.025006532669067383,0.005000591278076172
182,28,0.19532584,0.27327502,282434,1859,,,,,Unknown,0.025005817413330078,0.0050008296966552734
183,28,0.18894611,0.27725762,277485,2026,,,,,Unknown,0.025005102157592773,0.005001068115234375
184,28,0.20685528,0.28494808,272358,2901,,,,,Unknown,0.024005413055419922,0.005001544952392578
185,28,0.19706872,0.2896785,267421,3920,,,,,Unknown,0.02400517463684082,0.0050013065338134766
186,28,0.2116081,0.3069199,263154,4567,,,,,Unknown,0.02500605583190918,0.0050013065338134766
187,28,0.21423991,0.34251446,258236,5722,,,,,Unknown,0.024005651473999023,0.0050008296966552734
188,28,0.21911936,0.36101624,252814,6900,,,,,Unknown,0.02600574493408203,0.0050013065338134766
189,28,0.23214173,0.38557866,249283,7897,,,,,Unknown,0.02500605583190918,0.005001068115234375
190,28,0.23717466,0.38367647,247116,8370,,,,,Unknown,0.026005983352661133,0.005001068115234375
191,28,0.24489698,0.40913823,245451,9667,,,,,Unknown,0.02400493621826172,0.005001544952392578
192,28,0.24499108,0.43584463,245235,11114,,,,,Unknown,0.026005983352661133,0.005001068115234375
193,28,0.2471657,0.44647336,244882,11630,,,,,Unknown,0.025005578994750977,0.005001068115234375
194,28,0.25543007,0.46348938,247371,11890,,,,,Unknown,0.025005578994750977,0.005001068115234375
195,28,0.262812,0.50963825,251618,13525,,,,,Unknown,0.02600574493408203,0.004001140594482422
196,28,0.26942366,0.5226687,256166,14358,,,,,Unknown,0.026005983352661133,0.005001068115234375
197,28,0.27707124,0.56798935,262477,15777,,,,,Unknown,0.02400493621826172,0.005002021789550781
198,28,0.28652656,0.5534685,270808,16648,,,,,Unknown,0.026006221771240234,0.005002021789550781
199,28,0.3042067,0.5739855,278921,17605,,,,,Unknown,0.02400517463684082,0.0040013790130615234
200,28,0.32058346,0.62627035,288853,20730,,,,,Unknown,0.025005817413330078,0.0050013065338134766
